obec_kod;obec;okres_kod;okres;kraj_kod;kraj;vymera;krajina;krajina_kod;NUTS2;NUTS2_CODE;NUTS3;NUTS3_CODE;LAU1;LAU1_CODE;LAU2;LAU2_CODE;latitude;longitude
505331;Pečeňany;301;Bánovce nad Bebravou;3;Trenčiansky;6625775;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Pečeňany;SK0221505331;48.6735739;18.21999816582809
502634;Pečenice;402;Levice;4;Nitriansky;7917108;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Pečenice;SK0232502634;48.2974585;18.7698112
525006;Pečovská Nová Ves;708;Sabinov;7;Prešovský;11746209;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Sabinov;SK0418;Pečovská Nová Ves;SK0418525006;49.12919775;21.0521329692956
521868;Peder;806;Košice - okolie;8;Košický;11279106;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Peder;SK0426521868;48.5784664;20.9518127
521876;Perín-Chym;806;Košice - okolie;8;Košický;41513829;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Perín-Chym;SK0426521876;48.5411164;21.17893983484845
508161;Pernek;106;Malacky;1;Bratislavský;27358048;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Pernek;SK0106508161;48.366784;17.1462133
528978;Petkovce;713;Vranov nad Topľou;7;Prešovský;4352205;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Topľou;SK041D;Petkovce;SK041D528978;49.0077702;21.60902951896905
522881;Petrikovce;807;Michalovce;8;Košický;5730547;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Petrikovce;SK0427522881;48.5458172;21.8593018
519715;Petrová;701;Bardejov;7;Prešovský;14297094;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Petrová;SK0411519715;49.4021128;21.10946853505103
581348;Petrova Lehota;309;Trenčín;3;Trenčiansky;8068653;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Trenčín;SK0229;Petrova Lehota;SK0229581348;48.87371775;18.17025576275897
504611;Petrova Ves;206;Skalica;2;Trnavský;14621278;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Skalica;SK0216;Petrova Ves;SK0216504611;48.749818;17.04245206685145
525014;Petrovany;707;Prešov;7;Prešovský;17371307;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Petrovany;SK0417525014;48.92551155;21.28108018506631
515299;Petrovce;609;Rimavská Sobota;6;Banskobystrický;19096186;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Petrovce;SK0329515299;48.1929968;20.04275514389428
522899;Petrovce;809;Sobrance;8;Košický;16482555;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Petrovce;SK0429522899;48.7061677;22.3229673
528986;Petrovce;713;Vranov nad Topľou;7;Prešovský;13705350;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Topľou;SK041D;Petrovce;SK041D528986;48.9900174;21.46285229084587
522902;Petrovce nad Laborcom;807;Michalovce;8;Košický;10217019;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Petrovce nad Laborcom;SK0427522902;48.7934695;21.872618
517861;Petrovice;501;Bytča;5;Žilinský;32536105;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Bytča;SK0311;Petrovice;SK0311517861;49.2929129;18.48861934220574
526088;Petrovo;808;Rožňava;8;Košický;3970427;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Rožňava;SK0428;Petrovo;SK0428526088;48.7161834;20.36828400764494
508179;Pezinok;107;Pezinok;1;Bratislavský;72756325;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Pezinok;SK0107;Pezinok;SK0107508179;48.2854539;17.270194
520659;Pichne;709;Snina;7;Prešovský;16927280;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Snina;SK0419;Pichne;SK0419520659;49.0359413;22.1213129
507440;Piešťany;204;Piešťany;2;Trnavský;44200913;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešťany;SK0214;Piešťany;SK0214507440;48.59999965;17.81476693543168
508187;Píla;107;Pezinok;1;Bratislavský;479664;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Pezinok;SK0107;Píla;SK0107508187;48.3899206;17.3329363
511706;Píla;606;Lučenec;6;Banskobystrický;7551502;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Lučenec;SK0326;Píla;SK0326511706;48.48998779999999;19.48872835932132
517127;Píla;612;Žarnovica;6;Banskobystrický;25617275;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žarnovica;SK032C;Píla;SK032C517127;48.5342699;18.60442658744454
511714;Pinciná;606;Lučenec;6;Banskobystrický;11917051;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Lučenec;SK0326;Pinciná;SK0326511714;48.36473105;19.75933805867822
522911;Pinkovce;809;Sobrance;8;Košický;3143728;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Pinkovce;SK0429522911;48.6081439;22.1837143
528994;Piskorovce;713;Vranov nad Topľou;7;Prešovský;7671169;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Topľou;SK041D;Piskorovce;SK041D528994;49.1111935;21.73374909535452
517135;Pitelová;613;Žiar nad Hronom;6;Banskobystrický;10813961;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žiar nad Hronom;SK032D;Pitelová;SK032D517135;48.6008535;18.92158404677769
502642;Plášťovce;402;Levice;4;Nitriansky;50508799;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Plášťovce;SK0232502642;48.1619615;18.99226148857915
502651;Plavé Vozokany;402;Levice;4;Nitriansky;23129103;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Plavé Vozokany;SK0232502651;48.072701;18.46479762188541
526959;Plaveč;710;Stará Ľubovňa;7;Prešovský;16682491;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stará Ľubovňa;SK041A;Plaveč;SK041A526959;49.2601315;20.83995388880348
504629;Plavecké Podhradie;106;Malacky;1;Bratislavský;21187916;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Plavecké Podhradie;SK0106504629;48.4817927;17.2619511
504637;Plavecký Mikuláš;106;Malacky;1;Bratislavský;26727965;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Plavecký Mikuláš;SK0106504637;48.5093917;17.3048653
504645;Plavecký Peter;205;Senica;2;Trnavský;14781480;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Senica;SK0215;Plavecký Peter;SK0215504645;48.53221499999999;17.33219137180268
508195;Plavecký Štvrtok;106;Malacky;1;Bratislavský;24176944;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Plavecký Štvrtok;SK0106508195;48.3746452;16.9990157
526967;Plavnica;710;Stará Ľubovňa;7;Prešovský;19608273;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stará Ľubovňa;SK041A;Plavnica;SK041A526967;49.26959635;20.77565967178521
528641;Plechotice;811;Trebišov;8;Košický;12935897;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Plechotice;SK042B528641;48.6318287;21.63246288257132
511722;Pleš;606;Lučenec;6;Banskobystrický;9783402;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Lučenec;SK0326;Pleš;SK0326511722;48.2319608;19.7493583
526096;Plešivec;808;Rožňava;8;Košický;62141516;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Rožňava;SK0428;Plešivec;SK0428526096;48.59022775;20.42824334453373
513474;Plevník-Drienové;306;Považská Bystrica;3;Trenčiansky;13019350;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Považská Bystrica;SK0226;Plevník-Drienové;SK0226513474;49.1593052;18.50993137744614
518689;Pliešovce;611;Zvolen;6;Banskobystrický;56361052;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Pliešovce;SK032B518689;48.43696245;19.18987231931309
515302;Ploské;608;Revúca;6;Banskobystrický;7259142;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Revúca;SK0328;Ploské;SK0328515302;48.6110915;20.06122237887661
521884;Ploské;806;Košice - okolie;8;Košický;10011875;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Ploské;SK0426521884;48.82273995;21.3450420310977
506401;Pobedim;304;Nové Mesto nad Váhom;3;Trenčiansky;8609489;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Pobedim;SK0224506401;48.656092;17.80724681823826
558222;Počarová;306;Považská Bystrica;3;Trenčiansky;2315582;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Považská Bystrica;SK0226;Počarová;SK0226558222;49.0658398;18.51279316897944
556742;Pochabany;301;Bánovce nad Bebravou;3;Trenčiansky;4314831;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Pochabany;SK0221556742;48.69511175;18.15444592593565
517160;Počúvadlo;602;Banská Štiavnica;6;Banskobystrický;15507958;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Banská Štiavnica;SK0322;Počúvadlo;SK0322517160;48.3767468;18.8417623285508
509981;Podbiel;510;Tvrdošín;5;Žilinský;19290122;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Tvrdošín;SK031A;Podbiel;SK031A509981;49.3030004;19.47179278002672
504653;Podbranč;205;Senica;2;Trnavský;14125869;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Senica;SK0215;Podbranč;SK0215504653;48.728413;17.45734841600122
508853;Podbrezová;603;Brezno;6;Banskobystrický;18565275;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Brezno;SK0323;Podbrezová;SK0323508853;48.79835845;19.51966621957997
503479;Podhájska;404;Nové Zámky;4;Nitriansky;11116259;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nové Zámky;SK0234;Podhájska;SK0234503479;48.1038202;18.3396236
500674;Podhorany;403;Nitra;4;Nitriansky;17707269;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Podhorany;SK0233500674;48.3719587;18.12373237992056
523780;Podhorany;703;Kežmarok;7;Prešovský;11019259;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Kežmarok;SK0413;Podhorany;SK0413523780;49.2445226;20.47445501538479
525022;Podhorany;707;Prešov;7;Prešovský;7116702;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Podhorany;SK0417525022;49.0868945;21.34889823732102
517143;Podhorie;602;Banská Štiavnica;6;Banskobystrický;21639164;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Banská Štiavnica;SK0322;Podhorie;SK0322517143;48.512059;18.93460692181912
517879;Podhorie;511;Žilina;5;Žilinský;6416346;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Žilina;SK031B;Podhorie;SK031B517879;49.17411294999999;18.63623595119503
522929;Podhoroď;809;Sobrance;8;Košický;16608506;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Podhoroď;SK0429522929;48.8180574;22.3001632
505340;Podhradie;406;Topoľčany;4;Nitriansky;30102345;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topoľčany;SK0236;Podhradie;SK0236505340;48.6740842;18.01949331711126
512508;Podhradie;506;Martin;5;Žilinský;16396399;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Podhradie;SK0316512508;49.0767433;19.06631408321942
514306;Podhradie;307;Prievidza;3;Trenčiansky;12757002;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Prievidza;SK0227;Podhradie;SK0227514306;48.66373590000001;18.6499385425162
525031;Podhradík;707;Prešov;7;Prešovský;10565085;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Podhradík;SK0417525031;48.99825;21.37408369555287
508861;Podkonice;601;Banská Bystrica;6;Banskobystrický;28477955;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Banská Bystrica;SK0321;Podkonice;SK0321508861;48.8207603;19.24350746540239
511731;Podkriváň;604;Detva;6;Banskobystrický;25886816;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Detva;SK0324;Podkriváň;SK0324511731;48.5198032;19.48343497075288
506419;Podkylava;303;Myjava;3;Trenčiansky;8453700;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Myjava;SK0223;Podkylava;SK0223506419;48.6824567;17.6688831
502669;Podlužany;402;Levice;4;Nitriansky;8748628;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Podlužany;SK0232502669;48.24819945;18.62081631204943
505358;Podlužany;301;Bánovce nad Bebravou;3;Trenčiansky;14021072;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Podlužany;SK0221505358;48.7760036;18.24592545628905
506427;Podolie;304;Nové Mesto nad Váhom;3;Trenčiansky;17266039;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Podolie;SK0224506427;48.6682069;17.77009030634698
526975;Podolínec;710;Stará Ľubovňa;7;Prešovský;33771058;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stará Ľubovňa;SK041A;Podolínec;SK041A526975;49.256989;20.5351371
511749;Podrečany;606;Lučenec;6;Banskobystrický;11618598;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Lučenec;SK0326;Podrečany;SK0326511749;48.406453;19.6012652
580864;Podskalie;306;Považská Bystrica;3;Trenčiansky;7684579;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Považská Bystrica;SK0226;Podskalie;SK0226580864;49.04977144999999;18.46840853823673
510947;Podtureň;505;Liptovský Mikuláš;5;Žilinský;5081402;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Podtureň;SK0315510947;49.050197;19.70162522387855
509361;Podvysoká;502;Čadca;5;Žilinský;5609341;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Čadca;SK0312;Podvysoká;SK0312509361;49.40614525;18.66437414964539
518697;Podzámčok;611;Zvolen;6;Banskobystrický;8448804;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Podzámčok;SK032B518697;48.5138139;19.11486660242973
508870;Pohorelá;603;Brezno;6;Banskobystrický;46939967;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Brezno;SK0323;Pohorelá;SK0323508870;48.85482985;20.01879337721662
500682;Pohranice;403;Nitra;4;Nitriansky;12089057;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Pohranice;SK0233500682;48.3328941;18.17443222687596
508888;Pohronská Polhora;603;Brezno;6;Banskobystrický;35768650;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Brezno;SK0323;Pohronská Polhora;SK0323508888;48.74978225;19.82911881474301
508896;Pohronský Bukovec;601;Banská Bystrica;6;Banskobystrický;14470786;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Banská Bystrica;SK0321;Pohronský Bukovec;SK0321508896;48.84473250000001;19.38223504901596
502677;Pohronský Ruskov;402;Levice;4;Nitriansky;9112889;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Pohronský Ruskov;SK0232502677;47.97535465;18.64513571800303
509990;Pokryváč;503;Dolný Kubín;5;Žilinský;3900364;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Dolný Kubín;SK0313;Pokryváč;SK0313509990;49.19698455;19.3981660420723
543462;Poľanovce;704;Levoča;7;Prešovský;12222011;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Levoča;SK0414;Poľanovce;SK0414543462;49.03420305;20.85670145722282
528668;Poľany;811;Trebišov;8;Košický;18505460;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Poľany;SK042B528668;48.477963;21.98898472049405
